Data As Of,Start Week,End Week,MMWRyear,MMWRweek,Week Ending Date,Group,Indicator,Jurisdiction,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,Pneumonia or Influenza,"Pneumonia, Influenza, or COVID-19 Deaths"
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,District of Columbia,All Ages,,106,13,0,13,16
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Florida,All Ages,208,4362,360,,363,448
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Georgia,All Ages,98,1828,126,,127,180
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Hawaii,All Ages,10,246,19,0,19,26
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Idaho,All Ages,16,287,15,,16,23
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Illinois,All Ages,79,2264,141,,143,186
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Indiana,All Ages,61,1382,81,,83,120
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Iowa,All Ages,23,640,40,,41,54
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Kansas,All Ages,24,607,41,,44,55
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Kentucky,All Ages,116,1146,139,0,139,194
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Louisiana,All Ages,45,973,55,,59,80
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Maine,All Ages,16,296,17,0,17,30
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Maryland,All Ages,35,1094,83,0,83,103
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Massachusetts,All Ages,36,1104,59,,62,88
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Michigan,All Ages,103,2092,150,,152,205
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Minnesota,All Ages,28,952,49,,50,69
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Mississippi,All Ages,44,735,70,,71,99
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Missouri,All Ages,65,1291,85,,87,126
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Montana,All Ages,13,215,16,0,16,22
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Nebraska,All Ages,10,367,23,,24,31
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Nevada,All Ages,47,605,62,0,62,79
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,New Hampshire,All Ages,,278,12,0,12,17
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,New Jersey,All Ages,42,1468,84,0,84,107
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,New Mexico,All Ages,29,457,39,0,39,54
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,New York,All Ages,87,2042,156,,159,211
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,New York City,All Ages,40,1101,89,0,89,117
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,North Carolina,All Ages,123,1995,146,,147,213
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,North Dakota,All Ages,,122,10,,11,16
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Ohio,All Ages,159,2606,184,,185,276
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Oklahoma,All Ages,70,901,93,0,93,131
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Oregon,All Ages,48,768,41,0,41,73
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Pennsylvania,All Ages,133,2680,188,,191,258
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Rhode Island,All Ages,,203,12,0,12,20
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,South Carolina,All Ages,58,1077,73,,74,108
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,South Dakota,All Ages,11,173,19,,20,25
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Tennessee,All Ages,105,1602,122,,123,177
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Texas,All Ages,280,4567,361,15,376,508
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Utah,All Ages,19,438,23,,24,35
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Vermont,All Ages,,126,,0,,
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Virginia,All Ages,76,1560,91,0,91,135
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Washington,All Ages,55,1267,85,,86,110
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,West Virginia,All Ages,48,550,59,,60,89
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Wisconsin,All Ages,41,1088,57,0,57,81
11/2/23,3/13/22,3/19/22,2022,11,3/19/22,By Week,Week-ending,Wyoming,All Ages,,103,,0,,12
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Alabama,All Ages,59,1100,65,,69,108
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Alaska,All Ages,,111,,0,,10
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Arizona,All Ages,68,1326,102,,104,136
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Arkansas,All Ages,38,720,54,0,54,75
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,California,All Ages,240,5585,426,,429,539
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Colorado,All Ages,39,821,49,,50,78
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Connecticut,All Ages,,585,28,,29,34
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Delaware,All Ages,10,194,18,0,18,26
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,District of Columbia,All Ages,,97,10,0,10,14
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Florida,All Ages,178,4332,311,,315,412
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Georgia,All Ages,74,1838,106,,108,145
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Hawaii,All Ages,,225,10,0,10,13
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Idaho,All Ages,11,313,13,,16,23
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Illinois,All Ages,69,2148,124,,128,168
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Indiana,All Ages,65,1308,79,,83,126
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Iowa,All Ages,22,608,36,,41,51
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Kansas,All Ages,28,569,43,0,43,57
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Kentucky,All Ages,78,976,108,,109,154
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Louisiana,All Ages,30,975,46,,47,64
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Maine,All Ages,12,323,30,0,30,37
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Maryland,All Ages,36,972,58,,59,82
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Massachusetts,All Ages,28,1134,73,,75,94
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Michigan,All Ages,81,1978,122,,125,177
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Minnesota,All Ages,36,958,54,0,54,77
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Mississippi,All Ages,30,661,52,0,52,76
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Missouri,All Ages,59,1288,88,,90,123
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Montana,All Ages,11,219,,0,,16
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Nebraska,All Ages,,323,22,0,22,26
11/2/23,3/20/22,3/26/22,2022,12,3/26/22,By Week,Week-ending,Nevada,All Ages,30,524,48,,49,62
